text,label
On dit qu'Amy a fait une fellation à une bar mitzvah.,0
"Tu ne le serais pas, même si tu le voulais.",-1
Mme Cox prend soin de vous et prévient tous vos désirs.,1
"Votre père ne voulait pas que vous nous rencontriez, n'est-ce pas?",-1
"J'enfoncerai la porte. C'est pas si facile que ça d'enfoncer une porte. Et puis d'abord, tu y arrives, tu casses la porte,, Christine n'est pas là, qu'est-ce que tu fais ?",-1
"Vas-y, s'il te plaît ! Si tu fais un million de vues sur YouTube, ils te filent des thunes.",-1
Ne devrions-nous pas le suivre ? C'est certain qu'il va boire.,0
"Et si je suis en retard, je te retrouverai au Plaza.",-1
"C'est un pays musulman, pas moyen de se faire sucer!",-1
Puis-je vous poser quelques questions? Puisque je suis ici pour travailler...,0
Quelle coïncidence que tu aies été là au moment de l'accident.,0
"Ils pédaleraient dans la choucroute, sans moi ! Je l'emmerde !",-1
Les vampires ne se baladent pas en disant : "Je suis un vampire !",-1
"Mon père n'a eu qu'une seule élégance, il laissée la fabrique à mon nom.",1
Où sont nos compagnons ? Point ne ressemble à la forêt de Montmirail. L'enchanteur nous a déconfiés !,-1
"pour terminer à 6h du matin au One-Two-Two complètement bourrée, le nez dans la choucroute.",-1
"Elle était au bal des débutantes, même, elle en est sortie.",0
"Je t'ai pas dit, on s'est connus au centre commercial.",-1
J'ai essayé de l'appeler mais... Y a un truc qui cloche avec le téléphone ?,-1
Il n'y a rien qde bien à dire. Comment ça ?,0
"Alors, il paraît que je me la pète ? C'est normal, j'ai une tête de cul.",-1
"Parce que si le vrai Graal vous apportera la vie,",1
"-Vous, les médecins, vous mettez tout de suite à l'aise.",1
Nous pouvons faire avancer la science en respectant ce principe fondateur.,1
Pourquoi ? parce que j'ai un peu de temps à tuer.,1
Je vais déplacer la reine ! Tu n'as pas le droit.,-1
"Ne sois pas si surpris, il s'avère que je suis désirable.",1
Ces 40 ou 50 gars de I'université vont pouvoir les calmer.,-1
"Chérie, tu me passes mon permis de conduire ? Dans la poche de ma veste.",0
"OK, t'as gagné. 200. Tiens. C'est pas cadeau tous les jours.",1
Tu n'es pas cool non plus. Quel est son nom... Hina?,-1
Quoi ? Vous avez fait ça ! Je lui ai tout dit !,1
"Quand a va, tu ne le vois pas. Quand a ne va pas, tu dprimes.",-1
On n'a pas une thune et on vit chez nos mères.,0
"Et là, quand elle se penche vers moi pour la faire,",0
Tu crois pas qu'il y a plus important en ce moment?,0
"Il n 'y avait plus de Henry, plus de Martin...",-1
"Et désolé pour le retard. C'était une opération un peu tendue,",-1
On l'a fait ou pas ? Bien sûr qu'on l'a fait.,1
"Complètement dingue, y a toutes les chances pour que ce grand costaud que j'ai envoyé à l'hosto soit cousin Hubert, il a hyper changé, mais il est revenu.",-1
J'ai été conne ! J'aurais dû l'enfermer à clé !,1
Aha. Si ce n'est pas le Prince des Potions lui-même.,0
"Et vous devez être Leigh Anne. C'est bien moi, Coach Saban.",0
Ne sentez-vous pas que vous n'avez plus de fièvre ?,-1
"Parce que c'est un pub, c'est un lieu sûr, nous y serons en sécurité.",1
Dis oui. Ce sera la seule bonne chose qui me sera arrivée depuis des mois.,-1
mais j'espère aussi plus jamais revoir ta petite gueule de con.,-1
"Je sais ce que tu as fait, Malfoy. Vous lui avez jeté un sort, non?",-1
"j'ai déjà eu une journée assez stressante comme ça, alors n'en rajoute pas !",-1
... ne vous garantit pas une place cette année. Est-ce clair?,-1
Il y a trop de monde. Il faut qu'on prenne un autre chemin.,-1
comme il y en avait dans les livres qu'il avait aims.,1
"J'ai travaillé dans des fast-foods, garé les voitures dans des parkings.",0
Je veille à ce que mes infirmières fassent de même.,1
"Ah bon ? Eh ben, je peux vous le dire alors, ça va très mal.",-1
"Il est 21 h 25. ça va pas, de mettre le volume comme ça ?",-1
Je te les laisse à 900. C'est 500 ou rien.,-1
"Non mais, attendez, eh ! Si, si, si vous l'emmenez, vous emmenez ses défroques avec, euh !",0
Pourquoi est-il toujours couvert de sang? On dirait que c'est la sienne cette fois.,-1
Maman est morte il y a trois ans. Je suis désolée.,-1
Peu importe. Ne le fais pas. D'autres bâtiments prendront le relais.,-1
Quel bouquin ? Vous avez le journal dans votre poche.,-1
"le cliché du couple normal, alors qu'on est tout sauf ça.",-1
"Oui, elle est aimable. Et c'est grand plaisir de l'accueillir ici.",1
Mais elle n'était pas là. Alors je lui ai écrit une lettre d'amour.,0
"Il fait quoi, le flic ? Il vient vers nous ?",-1
"""Simple Song"" à Londres et comment il a répondu ""Non""?",-1
"Encercle la date dans le calendrier, car je te donnerai toute une leon.",0
"Pour moi, ça a été plus ou moins la même chose,",0
"Si elle prend plus la weed, on est dans la merde.",-1
"Moi aussi, je commence à le sentir. Ce soir, on kiffe.",-1
Je viendrai vous rendre visite. Quelle est votre adresse ?,0
"Pourquoi ça clignote ? Oh non, j'ai plus de batterie !",-1
"""Montre que tu regrettes et M. Aydin te pardonnera certainement.""",-1
J'arrive au bout des 25 cents et j'en ai plus,-1
C'est un sentiment que tu ne peux pas expliquer et ton enfant meurt...,-1
Mais il ne peut jamais avoir une vraie vie de chien.,-1
"Et puis ce que je dis toujours à ceux qui ne sont pas de mon avis,",0
Vous n'avez jamais mené une seule enquête criminelle sur le terrain de toute votre vie.,-1
"Et les Nippons sont cause du soulèvement de la Chine. Vous êtes déjà à Paris, colonel ?",0
entre te tordre le cou et te balancer dans l'escalier.,0
"Ne viens pas me réveiller, il faut qu'on soit en forme.",0
"C'est mon bijou, c'est mon étoile. Elle est pas magnifique ?",1
"Oh, Lucie ! Comme ma femme. Tu te tapes une meuf mariée ?",-1
"-Appuie un peu sur la poche à douille, mais pas trop.",0
jusqu'à maintenant. Ne la gâchez pas avec de la mauvaise humeur.,-1
La vitamine B pour les cheveux et la membrane muqueuse.,0
Je l'ai fait participer à la course d'endurance du Jockey Club.,0
"Je voulais te donner la chambre d'amis, mais elle est pleine de boîtes d'échantillons.",0
"Il dit que c'est important, qu'il a des amis au parquet.",0
Tu es tout le temps en rogne contre moi. Je sais pas pourquoi.,-1
qu'ils ne diront pas un mot de tout le dûner.,-1
Dieu! Un tournesol de cette taille doit produire des tonnes d'huile.,0
"qui cherche à me faire plaisir de temps en temps, même si ça le soûle.",1
"En revanche, c'est moins clair quand on est ami avec quelqu'un.",-1
Je me disais que tu aurais du mal à comprendre.,-1
La principale force de nos armées venues de France arrivera ici,0
"Tu vas leur montrer. Vas-y. Pour notre groupe, Les 3 1/3.",0
"Oh la la la la. Oh la la la la la. Oh la la la... C'est fini, oui ?",-1
"Pardon? C'est pas à cette heure-là, la fin du cours?",-1
"Strong et Grey, hier soir, pendant votre garde, on a pénétré...",-1
"C'est peut-être pas le moment, mais je veux des heures sup.",0
"Ils vont t'écouter, et y aura plus de couleur de peau.",1
"Mais Wink raconte des craques. Il fera rien, c'est du vent.",-1
J'ai toujours eu le sentiment de les avoir empêchés de vivre ces instants.,0
"On est samedi, man. Je suis réglo avec Lui le dimanche.",1
Ma famille s'est fait descendre par les Stups pour une histoire de dope.,-1
"Oublier les 30 dernières minutes de ma vie. Oh, ça va, c'est bon !",1
Je vous avais dit de ne vous fier à personne.,-1
"Je te l'ai dit. Le service doit être dedans. Jaune, c'est dehors. En 21 points. Prêt?",-1
Je le fais. Un scout Pinecone est toujours partant pour l'aventure.,1
"On bouge, on rentre ! On va dormir chez soi !",-1
Quand doit-on s'arrêter de rêver pour rechuter dans la réalité ?,0
... mais vous n'avez aucune envie de le découvrir qui est-il?,-1
Un seul chemin sur la Terre a réussi à me plaire,1
Je vais ramasser trois babioles et courir ? Me cacher dans un coin ?,-1
Elle a au moins le mérite de plaire à mon fils.,1
Une "gamela" a sombré au nord de l'estuaire de Ferrol.,-1
"Qui y ont consacré leur vie et ce, dans les conditions les plus difficiles.",1
"-Quand tu gagnes pas, tu payes plus à manger ?",-1
Emmène ce garçon dans la remise dans le jardin de derrière.,0
"Les Balliol vont le baiser, nous devons faire comme eux.",-1
Il rassemble de nouveaux volontaires dans toutes les villes d'Ecosse,0
"Toi et moi, si on animait les ""battles"" tous les deux.",1
"grâce à toi, ils avaient un coupable tout trouvé, ils m'ont jeté aux loups!",-1
J'ai eu tort de caresser les seins de Mme Miller.,-1
"Même en les envoyant aujourd'hui, les rassembler prendra des semaines.",0
"à partir de maintenant, tu dois traiter Joanna comme une femme.",-1
"Oh, tu ne reviendras pas à Little Whinging ce soir, Harry.",0
"Mais pendant un certain temps, Je n'étais pas sûr de venir.",-1
"Je suis venu ici, prêt à te verser 200.000 $.",-1
"Quand Justine a fait son premier caca sur le pot, je n'étais pas là.",-1
Il va se faire tuer. Il n'a rien à prouver,-1
"Vous savez, il a dit que la raison pour laquelle il ne dirigerait pas ""Simple Song"".",-1
Tu te mines ? Tu te fais trop de bile.,-1
Je ne suis pas sûr à propos de ces canaux. J'ai lu ça...,-1
Cette bague est mienne !,1
"à mon avis, il est donné en spectacle, comme avant.",0
"Maintenant, comme je le disais, J'ai préparé quelques concoctions ce matin.",0
"EMILE: Oh. Cela rime. C'est mieux que des rimes, mon ami.",1
"Sérieux, j'ai envie de le faire. Fais pas ta flippette.",-1
"Tu veux savoir ce que je faisais à ton âge,",0
Votre sang est donc vierge du terrible mal qui détruisit Lucy.,1
Il est rentré dans une fureur noire à cause de vous.,-1
T'as vu où on est ? Ce plan était complètement con.,-1
Est-ce que je me soucie vraiment de savoir qui l'emporte de Beowulf ou Grendel? Non.,-1
"Il n'en reste que des ruines. ça fait joli dans le paysage, tiens !",1
Je l'ai prévenue. Je l'ai prévenue de ne pas y toucher.,-1
"C'est la brigade fluviale, j'ai pas le droit d'être ici",-1
"ça veut dire quoi, ""ça trash"" ? Je sais pas.",-1
"Tiens, vous le lâcher dans un appartement comme ça, croyez-moi, il fait du dégâts.",-1
le Pr Allen Hobby décrit la force qui transformera un Méca en Orga.,-1
"Mon seigneur, le comte, est venu nager dans le lac.",1
"Je compte sur toi, Ron. J'ai deux galions sur Gryffondor, ouais?",-1
"Ils ne réquisitionnent qu'une seule chambre. Oui, et nous avons choisi la vêtre.",-1
Je ne veux pas être libre pour en aimer un autre.,-1
C'est pour ça que tu mets quelque chose dans sa tasse?,0
"Si je veux croire qu'elle est un oiseau qui picore sur le rebord de la fenêtre,",0
"Vous essayez de le cacher, mais c'est évident. Laissez-moi vous aider.",1
"Ah, ma Fripouille, on a presque mille ans. C'est un enfer.",-1
"Si Dumbledore voyage, alors c'est une nouvelle pour le ministère ...",0
"Je t'assure. En fait, il apprécie beaucoup toute I'attention dont il est I'objet.",1
"Sans cela, nous quittons le destin de notre monde au hasard.",-1
"Monsieur, je me demandais si je peux vous demander quelque chose.",0
"Devons-nous ... à vrai dire, il a payé après tout ?",-1
Oui. Il ne peut pas y avoir de lumière sans l'obscurité.,-1
Tu te fous de ma gueule ? C'est ton pote ?,-1
Je suppose que tu en as marre après toutes ces années.,-1
"Vous ne connaissiez pas le souterrain ? Non. Ouais ... Qu'est-ce que c'est, ça ?",-1
"j'en profite pour te dire merci, car je me suis jamais autant éclaté.",-1
"Au lieu de cela, il y avait un bébé panda affamé.",-1
"Je pense que tu sais déjà la réponse à cela, Tom.",-1
Content de voir que la peur te fait grimper aux rideaux.,1
"Mitaine, attrape ma patte ! J'ai besoin de toi vivante !",1
Et je pense que peut-être J'en ai peut-être trouvé un autre.,0
"Mais cette fois, Je ne peux pas espérer le détruire seul.",-1
Que vous dit ce journal qu'il ne nous dit pas ?,-1
"où on peut stationner, qu'il y ait un marquage ou pas.",0
"Vous savez ce qui se passe? Non, je ne crois pas.",-1
Seija a envoyé l'avocat de la boîte pour s'occuper de tout.,0
et j'ai pas eu le temps de mettre mes lentilles.,-1
Je serai dans mon cabinet. Qu'on ne me dérange pas.,1
"La vérité c'est que je perds complètement la tête en ta présence, Cee,",-1
"""cela prouve que l'ingénieur a bien calculé le rayon de l'explosion.""",0
"si aimé de ses peuples, si respecté de ses voisins",1
ça va pas ? Vous avez mal au bide ?,-1
"Ene mene borgne et bien, et te revoilà en chien.",0
"Fallait me le dire, je vous aurais amené en voiture. C'est ballot !",-1
"Où est le problème? C'est juste pour une nuit, non?",0
"Au lieu de se débarrasser du camion, il s'était défoncé",-1
"Je sais que t'as ta vie ici. Ta musique, tout.",1
"Elle le fait pour moi, car je suis encore une enfant.",1
"Oh, ma caméra ! On s'en fout de ta caméra !",-1
"Et maman, dans son rôle honteux et gênant d'ancienne maîtrisersse",-1
"Malheureusement, je vais être obligé de vous demander de partir.",-1
Quel mal y a-t-il là-dedans? Mais j'ai de la chance!,1
Où est Indy ? Il a fait un détour par l'Autriche.,0
D'emmener mes enfants au commissariat et de demander une allocation.,1
Je ne lui ai pas fait de mal. C'était mon droit.,1
"La farine, il faut la vendre, Abaddon veut le paiement de ses taxes.",0
"Je ne peux rien révéler, mais le cas est pratiquement résolu.",1
C'est moi que vous avez eu tout à l'heure au téléphone... Le Bélier ascendant Gémeaux !,0
Tu peux nous recommander un endroit pour apprendre le tango ?,0
"ça me paraît logique de commencer par ça, non ?",1
Faites voir au public que nous sommes des hommes d'action.,1
"Tu vas arrêter de me casser les couilles, O.K. ?",-1
Le combat aussi. Et ma mater a besoin d'une cravane.,-1
"Y avait des mecs, toute la journée, ils passaient les coups de fil de Paulie.",0
"Je regrette ce qui s'est passé, mais la fête était formidable.",1
"Maintenant, sortez d'ici tout de suite, et ne le faites pas laissez-moi vous surprendre à le mentionner à nouveau!",-1
Je ne veux pas ! Il faut vous reposer !,-1
"C'est la suite du dernier, qui a suscité beaucoup d'intérêt.",1
Je n'ai jamais pu savoir laquelle est pour quoi !,-1
Il faut être gentille avec eux. Que dirais-tu si ta mère,0
"Guy-Hubert bloquait la porte. J'ai trop peur de comprendre, maman.",-1
Le démon que tu connais vaut mieux que celui que tu connais pas.,1
"Je me fige, bien sûr, c'est ce qu'on est censé faire.",-1
"Je lui ai parlé de vous, il sait qui vous êtes.",0
Anna Sage sera avec lui. Elle portera un chemisier blanc et une jupe orange.,0
Probablement pas sanglant. Il est le meilleur de la classe.,1
"Ma tête était mise à prix, il était tueur à gages.",-1
"Ouais, Wink a déjà pécho bien plus que le phone de ta meuf !",-1
Pourquoi as-tu besoin de pansements? Je n'en ai pas besoin.,1
Sarah Bernhardt a eu hier soir un triomphe dans "L'Aiglon".,1
"Qu'avez-vous lu sur eux exactement? Oh, vous savez, les sottises habituelles.",-1
"et dans un gang, on sait se débarrasser d'un cadavre.",-1
"qu'au 2 R, Rossi, c'est là qu'habite la pute !",0
"Eh bien, il l'a reçu de manière extraordinaire, avec musique, des femmes et tout.",1
