,id,text,label,len
5661,782,raccompagne prie excuser,1,3
5662,9181, pas voir peau  ane  faire gâteau,0,6
5663,3633,remplacer grosse caisser bois carton léger,0,6
5664,8517,savoir  ressentir pouvoir donner  argent ,-1,5
5665,6694,venir  aéroport point surprendre  excit,0,5
5666,7253,corps falloir  inquiéter terrain,-1,4
5667,5602,savoir  hâter tirer putain schlinguer,-1,5
5668,7121,véranda pas arriver merde sataner oiseal,-1,6
5669,2987, devoir  inscrir gymnase revenir,-1,4
5670,7734, peutêtr grave  air  pas,-1,4
5671,1569,ene mene borgne bien chien,0,5
5672,5871,êtesvous attendre prendre pas,-1,4
5673,6691, faire affaire père oui grand bien,1,6
5674,5950,dis savoir surjabba hutt,0,4
5675,3181,magie prendre temps,0,3
5676,7437,brûlai poil nez jour,1,4
5677,5046,pas problème aller faire marche arrière,0,6
5678,9352,indélicatesse commis aller trouver coupable,-1,5
5679,7292,sentir aller devenir vraie pair  ami,1,6
5680,1317,voir pas monde,0,3
5681,377,faisnou thé vouloir thé oui,1,5
5682,2885,aller  ennuyer  faire,0,3
5683,8658,ll foire chair barn creek traquer clandestin,0,7
5684,5209,penser voir cuillère,-1,3
5685,9835,aller pas dîner aller pas dûner fait figurezvou,-1,8
5686,1030,victime respect règle,-1,3
5687,8045,ville lâcher magasin carte ell dépense,-1,6
5688,9517, bon moment réfléchissez valoir mieux côté manche,-1,7
5689,8204,  ,-1,0
5690,5302,mariage avezvou désir satisfaire,1,4
5691,676,tête boire cocktail fille,-1,4
5692,9434,marche pas con con,-1,4
5693,2432,partir loin homme supplie,-1,4
5694,94,reconnaissant  histoire précieux entendre,1,4
5695,4269,parent  toucher fesse,-1,3
5696,46,bouder  cogner vagin,-1,3
5697,7903, permis voler permis faire veux,1,5
5698,3857,livre  aims,1,2
5699,3767,midnight choquer croire passer round,-1,5
5700,3687, déjà morfler vérité,0,3
5701,9139, censé petit interview  heure max,0,5
5702,9699,faismoi faveur pas mère aller grand soirée,1,7
5703,8279, estce grand fort devanture,-1,4
5704,8514,dis mollah pue pied  estce pouvoir faire,-1,7
5705,5125,bièraubeurre gingembre  plaire,0,3
5706,9666,taire aimerai ami prince nuit rendion visiter,0,7
5707,9735,lire roman vouloir acheter droit cinéma oui  bien,1,8
5708,8461,barretoi foutre  air sauver fesse,-1,5
5709,4080,attention marche rentrer pas voiture,-1,5
5710,5832, entendre bruit petit peton courir parquet,0,6
5711,4679,maître ours maître poulet maître croc faitesvou,0,7
5712,9886,faire an  attend moment bizarrement réjouir pas croire plaindre voir,-1,10
5713,2534,visage voir  horreur,-1,3
5714,2907,compte bien affaler,0,3
5715,1489,raison  costumer voir  foutu aller filer,-1,6
5716,5913,pas,0,1
5717,2290,pouvoir voir  appel mangemort venir frapper,-1,6
5718,9349,comte ciano  pas traîner pied réception,0,6
5719,7488,très bon salaire  estce tim,1,5
5720,5251,étude famille cher mina,1,4
5721,3727,maison,0,1
5722,8560, pas numéro gros con diras face  mieux,-1,7
5723,6777,encercle date calendrier donner leon,0,5
5724,6595,veux fai arrêter briser,0,4
5725,6635,aller chercher père fille  veuillent,-1,5
5726,5426,angler appeler john merrick,-1,4
5727,5386, clou rouiller devoir venir suite,0,5
5728,8691,fier faire paquet jeune âge,1,5
5729,1978,laisse tomber Monsieur étranger planète,-1,5
5730,1628, plaire fai vrai garçon vivant,-1,5
5731,2243,compréhensible cours année  bien jouer rôle,1,6
5732,7643,bon amitié  bon chose,1,4
5733,3947,volt superchien vraiment incroyable,1,4
5734,2316, expliquer prison,-1,2
5735,6383, estce fai rien prendre  air ,-1,5
5736,7421,versez pas pas enfant,-1,4
5737,9688,  aillent  adresse   aillent gentils arrêter,-1,5
5738,5503, estce  pied messire  savoir rien,-1,5
5739,1553,pas propre ’ préparer seigneur plaisir royal,0,7
5740,8835,amenti apprend roi prendre poindre jeu  échec,0,7
5741,3296,gros tête dodeliner,0,3
5742,2649, partir sale pute,0,3
5743,6388,aller amener harry  arranger faire passer londre,0,7
5744,1123,conteste autorité relever commandement,-1,4
5745,9233,vouloir croire  oiseau picore rebord fenêtre,0,6
5746,5723,faire sembler  intéresser   partir,0,4
5747,5641,tête brique  saccager galerie jeu,-1,5
5748,9957, pas vraiment  bien occuper brochant très bien aller partir pignon,1,10
5749,7097,aller chercher lampe électrique bagnole bouge pas,-1,7
5750,8107,faire mange métal,0,3
5751,4803,nègre  piquer camion  pas croyable merd,-1,6
5752,591, arrête pas retourner truc tête,0,5
5753,2358,chambre bleu mèr repose migraine,0,5
5754,9693,trouver pas  faire proposition ramener  pouvoir refuser,-1,7
5755,1206, pas papier bagnole,0,3
5756,175, vouloir pas  accompagne bonni,-1,4
5757,4250,délai tir estimer minute seconde,0,5
5758,1754,excusezmoi Monsieur faire commencer vie,-1,5
5759,4114,cachela pas trop falloir flics trouver,-1,6
5760,2777,risque rien  rien passer,0,4
5761,9532,oui appelais  téléphone,0,3
5762,4359,connie  parent  placer fou,-1,4
5763,8225, connard sadomasochiste  éclate pétasse làba,-1,5
5764,7038, comprendre  groupe croire pas,0,4
5765,821,aller besoin téléphone,0,3
5766,8862,Monsieur ouill reculezvous manger croûte fromage matin,-1,7
5767,9891,prend mentir essaie convaincre faire canarder taliban chose foutre,-1,9
5768,73,fille apporte soleil partout aller,1,5
5769,4839, demander maman garder enfant demain soir,0,6
5770,2812,yahvé manipulateur sadique assassin raciste,-1,5
5771,639,vasy mouche très envi,1,4
5772,4551,œuf  autriche frais matin,0,4
5773,8058,faire détruire vie petit con,-1,5
5774,534,passer menotte avion aller  écraser,-1,5
5775,9620,mal allemand faire beaucoup  effort pas obliger,0,7
5776,7517,oui séparer famille falloir pas faire,-1,6
5777,2855,gagner vouloir pas vendre,1,4
5778,2444,super boulot emploi bureau,1,4
5779,5494,allon aller flirtouiller  ose pas,1,5
5780,5192,falloir gentille diraistu mère,0,4
5781,346,dieu douer  intelligence combattre fléau,1,5
5782,7898,devoir coup vie prendre retraite,-1,5
5783,738,aidezmoi retrouver penny fille  émission téler,1,6
5784,9990, travailler vie  travailler chien pas petit vin ordinaire  grand vin cave cheval soif boire  eau,0,15
5785,8615,gros problème politesse discut pas ralph giflele,-1,7
5786,5107,revenir pas little whinging soir harry,0,6
5787,580,généralement fin saison,0,3
5788,2702, business dingue,-1,2
5789,159,retraité survivre faire rien,-1,4
5790,7146, sentir célèbre recevoir  abonnemer,0,4
5791,1086, descendre colorado  grand canyon rapide,0,5
5792,1558,cher messager pouvonsnous faire,-1,4
5793,7567,fille hier soir hiner amano an,0,6
5794,4050,temps préoccupe réglon suite,1,4
5795,7568,bon sang appeler besoin chose,-1,5
5796,6199, pas important point bon étaitelle sexy,0,6
5797,5161,taire rien   engager,-1,3
5798,2818,pas famille papa acheter concession,-1,5
5799,3634,remplacer lourd caisse bois carton léger,0,6
5800,5760,permettre aller  installer appartement,1,4
5801,3155,rentrer portugal jour,0,3
5802,7769, commencer livre déteste pas savoir termin,-1,6
5803,6445,jour ’ partir ’ devoir acheter botte,-1,7
5804,9416,savoir  sorti fac rapprocher liz,0,5
5805,9558,fieffé menteur fier famille portestu pas vrai nom,-1,8
5806,2506,dieu ciel  étrangle faite chose,-1,5
5807,6043,ouvrir yeux woody million  enfant monde,1,6
5808,9236, veu pas venir voir tôt tombe mal,-1,7
5809,4231,recours nucléaire autoriser  pas exercice,-1,5
5810,6249,aller donf chanmé  bon semer,1,5
5811,9880,tomber répondeur  heure très amusant oui  essayer faire message original,1,10
5812,7135,oui  changer nom indien faire vouloir,0,6
5813,8653,lac han ’ bien trop froid aller prendre coup mort,-1,10
5814,634,boche plume pouvoir pas  empêcher,-1,5
5815,2185,limoges agresser oui fait,-1,4
5816,4150,taire  habille mieux sen meilleur bel,1,6
5817,2997,gamin stupide quell importance  disent,-1,5
5818,3306,voir  faire,-1,2
5819,8024,bien savoir pas souvenir pas nom,0,6
5820,7591,lapin  estce fai aller échapper grouill,-1,6
5821,6578,dis pas remettre  instant faisl,0,5
5822,3194,prince faire serment  épouser jeune fille,1,6
5823,245,estce  merveilleux croire,1,3
5824,7936,pas acteur pas acteur,-1,4
5825,4151,paieleur tournée frais maison chose,-1,5
5826,1363,noble prêt combattre réunion,1,4
5827,2078, penser film merveilleux chose,1,4
5828,4537, simple mettre place  solennel pesant,1,5
5829,9167,réaliser sûrement pouvoir pas permettre parcourir parc vousmême,-1,8
5830,2794,rester calme  accord aller contrôler ok,-1,6
5831,4946,coup libérer assoiffé pillage mutilation,-1,5
5832,6045,dis buzz vr devoir tourniquet,-1,5
5833,7190,balle  prendre fondre  or,0,4
5834,9717,amicher bel pomme bel ginette allon aller pas touche couillon,-1,10
5835,4650,comprendrastu taire prend,-1,3
5836,9925,aller promettre reprendre traiter quelqu  con promet françois jure,-1,9
5837,4927, curieux voir lune ciel  estce pas,-1,6
5838,9085,houspille concierge monter grade ramirez,-1,5
5839,9149,harry suppose  moment taire demander amener,0,6
5840,6552,tommy  mauvais graine veux tue,-1,5
5841,1586,brave gen appartenir bois,0,4
5842,3219, frottis père faire tablette,0,4
5843,3523,fonce vitesse ouer  trouver ami,1,5
5844,5087,baraque déjà sauter bon côté mil,0,6
5845,5418,patron prendre  vouloir,1,3
5846,4573,bon heure français signifier bravo,1,5
5847,617,peuttre avaitil perdre foi cas abandonner,-1,6
5848,3297, espace  hibernation servir rien,-1,4
5849,5779,aller falloir mette souris,-1,4
5850,7850,désolé mademoiselle kingsleigh   pouvoir faire,-1,5
5851,4385,savoir aller  peutêtre mieux,1,4
5852,1551,humain ’ hauteur art diabolique,-1,5
5853,1980,trouve  équipage composer dixhuit,0,4
5854,8151,vouloir pas croire pouvoir pas croire,-1,6
5855,7920,faite rapport complet base situation secteur,1,6
5856,8431,faire peur marcher pas haleine,0,5
5857,6839,aller former groupe recherche devoir pas loin,0,7
5858,9051,appeler signaler incident lieu nuit,0,5
5859,3341, impossible  tromp message,-1,3
5860,1868,dépêchetoi mère aller faire poivron saucisse,0,6
5861,3175, fait faire princesse divine,1,4
5862,6074,dis  peutêtr déteste pas article,-1,5
5863,2672,croire chose,1,2
5864,6822,juge  air triste vouloir sauver couple,-1,6
5865,3854,sr  raconter continuer crir,0,4
5866,9660,  emmener cousin jouer touchepipi vien laissezmoi sortir malade,-1,8
5867,7677,souvenir  embrasser wer you back jackson fiv,0,7
5868,8624, arrive pouvoir arrête  ergoter donne bouton,-1,6
5869,9374,sérieux seraitce respect regarder,0,4
5870,8355,anner sage porter chemisier blanc jupe orange,0,7
5871,884, pas demander  aller prix,0,4
5872,8252,dis pas virée  faire hier soir pote,-1,7
5873,5694,ii faire grincer terrible dent pousser terrible rugissement,-1,8
5874,7815,pardon pas réel veux réel,-1,5
5875,8821,taire savoir pas cran tuer colocataire,-1,6
5876,2137,aller défoncer paillasson  pas sérieux,-1,5
5877,3920,volt personn faire mal,1,4
5878,8545,rouler lunette indien,-1,3
5879,9396,aller voir poul mouille regard,-1,5
5880,1807,croire  perdre très très,-1,4
5881,5549,vouloir cendre jeter pont roseman,0,5
5882,5269,donnez jolie fille docteur jack,-1,5
5883,2927,mère  aimer peutêtre pas trouver congélateur,-1,6
5884,2359,signifier  ouverture  usine,0,3
5885,8007,  devoir obtenir exceptionnel owl,1,4
5886,7812,meunier comte taire sors,0,4
5887,9794,pascal meneal téléphone répéter venir aller  comprendre,1,7
5888,7194,veux tuer découperai  lame,-1,4
5889,2173,cause merde,-1,2
5890,6309,envier allier passer temps,0,4
5891,8693,aller prison nègre faire casse sai,-1,6
5892,8502,petit patte pouvoir pas toucher taire  aide pas,-1,8
5893,32, canapé david kenny  trouver,0,4
5894,8244,soeur devoir prendre bus  pote loueur bagnole,-1,7
5895,4111, appuie falloir connard  apprendre conduire,-1,5
5896,9204,grimoire pouvoir peutêtre refaire potion permettre retraverser temps,0,8
5897,9402,estil venir  esprit snape faire simplement sembler  offrir  aide draco,0,10
5898,6905,taire transportai poulet  estu aller loin ,0,6
5899,3804,bien sûr réalise  mérite pas,-1,5
5900,4468, beaucoup trop prématuré  épouser certainement pas lâche,-1,7
5901,1714,savoir vouloir famille  aim,1,4
5902,8644,vouloir présenter brièvement donner,0,4
5903,5719,révise tactique michael exclure faute,0,5
5904,4019,rester garon jeune tre scurit,0,5
5905,262,âge  toujours admirer efraim,1,4
5906,7162,aller mystère faire   pas peur,0,5
5907,675,viser rockie bolts,0,3
5908,8141, passe statut  expert comptable charlton heston,1,6
5909,3484,humain temps  changer petit petit,0,5
5910,8169,crétin  vouloir faire billet,-1,4
5911,2051,petit amie taire connai pas,-1,5
5912,1673,écouter vraie   meilleur vousmême,1,4
5913,514,cas  espèce maison repos sunnyvale,0,5
5914,7615, hidayet avocat  occuper loyer procès,0,5
5915,7439,aller  amuser aller pouvoir veiller raconter histoire,1,7
5916,189, pas sûr fin année,-1,4
5917,4014,commencer aimer métier  dur  passionner,1,5
5918,8535,fin compte détruire  odieux monstre ser,-1,6
5919,2825,regarde  objectif,-1,2
5920,1997,aller choisir familier gagner temps,1,5
5921,5988,maman faire tp science nat,1,5
5922,6449,han chat ’ aller pas,-1,5
5923,5294,choix  faire  princesse bel vertueux,1,5
5924,3286,devoir rentrer possession bien,-1,4
5925,9914,excusezmoi lever pas complètement bloquer faire tour rein désoler aller falloir remettre dûner,-1,13
5926,6803,erreur lit  territoire,-1,3
5927,7862,bien ii  pas mal  agiter pas mal,1,7
5928,5035,ouer  vouloir  truc,-1,3
5929,5057,mix très bien disponible soirée,1,5
5930,2040,oui devoir aller hôtel centreville,-1,5
5931,7092, pas toit   aile bigleux,-1,4
5932,7586,aller aller voir peutêtre  faire tomber part,0,7
5933,1635, henry martin,-1,2
5934,1838,voir savai savai,1,3
5935,9597, estce devien dismoi ben  écrire toujours  inquiète pas  éditeur,-1,9
5936,6514,temps vousmême réclamezvou,0,3
5937,1760,montrer monsieur meilleur siège maison,1,5
5938,4352,écouter schaudel  pas croyez,-1,4
5939,3386,devoir pouvoir pas continuer éternellemer,-1,5
5940,7357,roman petit cheval manège petit cheval manège,0,7
5941,5305, venir troubler paix  trouver,1,4
5942,6000, déposer garde fille  moment délicat désolé,-1,6
5943,6020,temps   pas jouer,-1,3
5944,3659,fait aydin savoir pas commencer,0,5
5945,4192,aller los angele vegas,0,4
5946,5003, temps tuer,1,2
5947,3911,atout,1,1
5948,5932,renier   jamais question,-1,3
5949,7754,très honoré  loger famille grand artiste,1,6
5950,2230,trop confiance vasy lâchetoi seconde,-1,5
5951,7115,pouvoir chose,0,2
5952,6709,pas  envier  mec  improvise dealer,-1,5
5953,8255, robert année tard,0,3
5954,466, vrai vraiment tabasser naze,0,4
5955,1301,jan oublier livre maths sac,0,5
5956,7776,vouloir pas savoir michel dégonflé  pas droit chapitre,-1,8
5957,4282,pas   oui  ,-1,2
5958,6035,croire   jamais remettre départ,-1,4
5959,7341,mal patte  trop entraîner,-1,4
5960,6799,vendredi prochain femme disent trop gros trop vieux,-1,8
5961,7433, fichue compétition  vie petit fille,1,5
5962,5615,chauffardné oui tyrone  voir  faire,-1,5
5963,3494,regard gorge dismoi voir pellicul blanche,-1,6
5964,5073,revanche  clair ami quelqu ,-1,4
5965,9253, jurer jamais demander  sorti michael,-1,5
5966,3849,souvenir mr boyle bien sûr  souvien,1,6
5967,9031, figurine trouver lampe vitrine,0,4
5968,6248,voir pas voir pas,-1,4
5969,1732,parlant mouche manteau  très irritant,-1,5
5970,8703,taire libre visiter terre vouloir,1,5
5971,520, homme chapeal vécut royaume didd,0,5
5972,9112,fée naître défaut humain désirer  pas,0,6
5973,1871,raccrochemoi nez  apprend vivre,-1,4
5974,413,tourne pas autour pot veux,-1,5
5975,1047, drôle chose  imbriquer,1,3
5976,7847, plaire fait savoir lord ascot  aimerais voir immédiatement,0,8
5977,7576,boutique chapeau magnifique style,1,4
5978,3683, avai passer mal   faire,1,4
5979,7128, pas problème  mets —,-1,4
5980,2101, coup sang teub,-1,3
5981,3136,connaissai pas vacance réussir,0,4
5982,8582,pouvoir mettre sangria trouver,0,4
5983,7697,chambre malade cache  vraiment pas drôle,-1,6
5984,8809,bien vie facile  type,0,4
5985,8799,bon faire ami devenir indépendant,1,5
5986,4768,aller mettre côté hinckle place,-1,5
5987,1292,oui pèr corriger  abandonne pas papa,1,6
5988,9001, pas maîtrisersse   abruti inventer,-1,4
5989,1225,souvenir très bien pot départ,1,5
5990,9494,pouvoir  appeler part jean paul roussin associé passer vie ensembl,1,10
5991,3081,’ débarrassée odeur ’ herb chat,0,6
5992,1790,chapelier  aller doute jamais mieux,-1,5
5993,8120,connard putain service carrément malade,-1,5
5994,9941, pas fermer robinet  malade pas capable fermer robinet falloir ramener daredare timbrer,-1,12
5995,3356, mordre pas  hameon tire vite,0,5
5996,9467,décommander dûner  froid nom dieu  froid,-1,6
5997,9728,veuill publier ouvrage maquette  invitiez dûner,1,6
5998,6064,supporte pas mari anglais répondre lovely,-1,6
5999,3313,écout bien aller truc,0,4
6000,9854,falloir reprenne rentre vite prend bon douche falloir reprenne,1,9
6001,2569,  occasion guiok mettre,1,3
6002,7550,orque moria pactis sorcier dol guldur,0,6
6003,8123, album  jamais acheter faire pas,-1,5
6004,845,horreur audessus tête,-1,3
6005,5795,savoir  chose important vie,-1,4
6006,6326,bourreau neveu roi propre cousin mari,-1,6
6007,7938,tuer inviter réserver,-1,3
6008,6486,pot petit goutte attendre,0,4
6009,7480,pouvoir taire invité attendent heure,-1,5
6010,9894, prendre bain mois rivière  finir lavement aller aahh  trop bouilli,-1,10
6011,8362,pèr faire collection louche,0,4
6012,8988,  voir semaine,0,2
6013,155,pouvoir faire monnaie lire,-1,4
